VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;VALKRETSKOD;VALKRETSNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;ORDNING;KANDIDATNUMMER;NAMN;FOLKBOKFÖRINGSKOMMUN;GILTIG
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;8;25510;Tomas Pärlklo;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;9;25511;Christina Hansson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;1;3177;Jesper Rehn;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;2;3182;Robert Carlerup;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;3;43720;Bodil Ericsson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;4;43721;Stefan Sörensson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;5;3181;Marianne Lundkvist;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;1;3177;Jesper Rehn;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;10;25481;Lars-Olof Wretling;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;11;43722;Andreas Petersson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;2;43721;Stefan Sörensson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;3;3181;Marianne Lundkvist;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;4;5996;Jan Wikskär;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;5;43720;Bodil Ericsson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;6;3188;Lennart Gustafsson;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;7;25482;Christina Ström;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;8;3189;Mattias Stiernerbielke;Kristianstad;J
RF;10;Blekinge;1003;Karlshamnskretsen;Liberalerna (tidigare Folkpartiet);L;9;25480;Eva Lind;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;1;43425;Per Simonsson;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;10;44140;Linda Jakobsson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;11;44141;Bengt Johansson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;12;44142;Thomas Boking;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;13;44143;Nicklas Jakobsson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;14;46181;Nicklas Martinsson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;2;43426;Sara Kalnins;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;3;46179;Michael Knutson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;4;44133;Peter Svensson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;5;44136;Tina Cehlin;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;6;44137;Kristofer Andersson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;7;44138;Ola Persson;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;8;46180;Ann Modig;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Medborgerlig Samling;MED;9;44139;Erik Jonasson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;1;16319;Madeleine Norman;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;10;16328;Claes Jansson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;11;16329;Lina Thorell Nordström;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;12;16330;Öjvind Hatt;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;13;16331;Ingrid Ågård;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;14;16332;Hazem Alheeb;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;15;16333;Monica Sjöholm Lundin;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;16;16334;Thomas Qvarnström;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;17;16335;Mia Olsson Engman;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;18;16336;Dieter Dinkel;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;19;16337;Hélène Nordin;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;2;16320;Anders Englesson;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;20;16338;José Espinoza;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;21;16339;Ingela Gånedahl;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;22;16340;David Skog;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;3;16321;Lova Necksten;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;4;16322;Eva-Lena Ulvsfält;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;5;16323;Björn Gustavsson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;6;16324;Ingmari Svensson;Olofström;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;7;16325;Sofia Bothorp Franke;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;8;16326;Gustav Karlberg;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Miljöpartiet de gröna;MP;9;16327;Charlott Lorentzen;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;1;1460;Hanna Ekblad;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;10;1427;Anne-Charlotte Fröberg;Sölvesborg;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;11;1469;Sigrid Johansson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;12;1430;Irene Ahlstrand Mårlind;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;13;1470;Anders Bromée;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;15;1472;Carl Göran Svensson;Karlskrona;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;16;1473;Lucas Amgren;Karlshamn;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;18;1418;Lena Karstensson;Ronneby;J
RF;10;Blekinge;1003;Karlshamnskretsen;Moderaterna;M;19;1423;Gustaf Nilsson; ;J
