valtyp,omrade,parti,ordning,namn
KF,0120,L,8,Alexander Harder
KF,0120,L,9,Birgit Vogel
KF,0120,L,10,Hans Adolfsson
KF,0120,L,11,Lars Kronblad
KF,0120,L,12,Monica Andersson
KF,0120,L,13,Jorge Tenorio
KF,0120,L,14,Lars Öhrman
KF,0120,L,15,Lillemor Gullander
KF,0120,L,16,Anders Bergman
KF,0120,M,1,Deshira Flankör
KF,0120,M,2,Markus Schill
KF,0120,M,3,Cecilia Lindberg
KF,0120,M,4,Rogier Krona
KF,0120,M,5,Linn Klameth
KF,0120,M,6,Johan Björk
KF,0120,M,7,Göran Jansson
KF,0120,M,8,Stefan Hasselblad
KF,0120,M,9,Gunnar Nordenlöw
KF,0120,M,10,Malin Bellander
KF,0120,M,11,Terje Egeland
KF,0120,M,12,Kim Ivarsson
KF,0120,M,13,Ulla Pihlvang
KF,0120,M,14,Lars-Erik Alversjö
KF,0120,M,15,Marcus Boberg
KF,0120,M,16,Kinga Hernborg
KF,0120,M,17,Peter Frej
KF,0120,M,18,Lars Derk
KF,0120,M,19,Jessie Wall Freyne
KF,0120,M,20,Carin Wall
KF,0120,M,21,Ulf Blixt
KF,0120,M,22,Ann Fylkner
KF,0120,M,23,Charlotte Morin
KF,0120,M,24,Lars-Erik Näslund
KF,0120,M,25,Kent Eriksson
KF,0120,M,26,Thomas Jonsson
KF,0120,M,27,Kenny Westlund
KF,0120,M,28,Alf Furugård
KF,0120,M,29,Tomas Koepke
KF,0120,M,30,Bill Bergman
KF,0120,M,31,Göran Björkdahl
KF,0120,M,32,Louise Skantze
KF,0120,M,33,Daniel Hallgren
KF,0120,M,34,Johnny Sundling
KF,0120,M,35,Jarno Ylivirta
KF,0120,M,36,Naemi Karlsson
KF,0120,M,37,Åsa Byström Sandén
KF,0120,M,38,Michael Hallgren
KF,0120,M,39,Charlotte Wall
KF,0120,M,40,Christel Westlund
KF,0120,M,41,Johannes Riese
KF,0120,M,42,Karl Fredrik Lindkvist
KF,0120,MP,1,Pontus Tengby
KF,0120,MP,2,Malin Åberg Aas
KF,0120,MP,3,Jesper Johansson
KF,0120,MP,4,Maria Bergström
KF,0120,MP,5,Bengt Bivrin
KF,0120,MP,6,Sally Thornton
KF,0120,MP,7,Fredrik Alzén
KF,0120,MP,8,Maria Vinberg
KF,0120,MP,9,Staffan Åkesson
KF,0120,MP,10,Elisabeth Schreuder
KF,0120,MP,11,Daniel Holl
KF,0120,MP,12,Linnea Risinger Nathanson
KF,0120,MP,13,Martin Kling
KF,0120,MP,14,Tove Lagerqvist
KF,0120,MP,15,Dick Sandberg
KF,0120,MP,16,Anita af Ekenstam
KF,0120,MP,17,Preben Rydin
KF,0120,MP,18,Märta Lindmark
KF,0120,MP,19,Andreas Engberg
KF,0120,MP,20,Siv Strömbäck
KF,0120,MP,21,Filip Joelsson
KF,0120,MP,22,Emelie Emanuelsson
KF,0120,S,1,Carl Kangas
KF,0120,S,2,Andrine Winther
KF,0120,S,3,Sam Assadi
KF,0120,S,4,Maria Ösberg svanelind
KF,0120,S,5,Sandro Wennberg
KF,0120,S,6,Linda Nygren
KF,0120,S,7,Arne Lindqvist
KF,0120,S,8,Julia Ekedahl
KF,0120,S,9,Magnus Danielsson
KF,0120,S,10,Malin Nilsson
KF,0120,S,11,Henrik Paulsen
KF,0120,S,12,Emma Friberg
KF,0120,S,13,Julio Minguillon
KF,0120,S,14,Jennie Öhman
KF,0120,S,15,Oscar Karlsson
KF,0120,S,16,Karin Åkersten
KF,0120,S,17,Magnus Annerskog
KF,0120,S,18,My Milblom
KF,0120,S,19,Adam Påhlman Tiwe
KF,0120,S,20,Karin Franke
KF,0120,S,21,Gabriel Dahlander
KF,0120,S,22,Susanne Stavborg
KF,0120,S,23,Anders Nordstrand
KF,0120,S,24,Johanna Jukala
KF,0120,S,25,Peter Arvidsson Ekman
KF,0120,S,26,Ulla Staaf
KF,0120,S,27,Jan Olsen
KF,0120,S,28,Luma Hägg
KF,0120,S,29,Farzad Rezaie
KF,0120,S,30,Mikaela Schain
KF,0120,S,31,Fernando Passos
KF,0120,S,32,Emelie Öberg
KF,0120,S,33,Johan Waldenfeldt Claeson
KF,0120,S,34,Charlotte Svalberg
KF,0120,S,35,Tomas Johansson
KF,0120,S,36,Sofie Annerskog
KF,0120,S,37,Vasileios Foteinoopoulos
KF,0120,S,38,Safia Hassan
KF,0120,S,39,Sigge Löpp
KF,0120,S,40,Nina Wiklander
KF,0120,S,41,Ivar Forstadius
KF,0120,S,42,Anne-Lie Pettersson
KF,0120,S,43,Hugo Severinsson
KF,0120,S,44,Yvette Forssmark
KF,0120,S,45,Jösta Claeson
KF,0120,S,46,Gunilla Rydell
KF,0120,S,47,Tappen Kuusela
KF,0120,S,48,Kirsti Kanttikoski
KF,0120,S,49,Kjell Thorngren
KF,0120,S,50,Eva Arvidsson Ekman
KF,0120,S,51,Ronny Berggren
KF,0120,S,52,Ewa Jungbeck
KF,0120,S,53,Bo Hertz
KF,0120,S,54,Linda Palmetzhofer
KF,0120,SD,1,Niclas Ingfeldt
KF,0120,SD,2,Daniel Lindholm
KF,0120,SD,3,Gabriel Norman
KF,0120,SD,4,Daria Baxinger
KF,0120,SD,5,Roy Eriksson
KF,0120,SD,6,Håkan Johansson
KF,0120,SD,7,Klas Beskow
KF,0120,SD,8,Henrik Lagerberg
KF,0120,SD,9,Lars Segerström
KF,0120,SD,10,Johnny Larsson
KF,0120,SD,11,Mona Hellberg
KF,0120,SD,12,My Adenberg
KF,0120,SD,13,Christer Flodberg
KF,0120,SD,14,Johan Ingfeldt
KF,0120,SD,15,Vivianne Riesler Blank
KF,0120,SD,16,Caroline Auvinen
KF,0120,SD,17,Robert Öberg
KF,0120,SD,18,Per Erik Högström
KF,0120,SD,19,Kaj Hallström
KF,0120,SD,20,Jan Olsson
KF,0120,SD,21,Kenneth Kling
KF,0120,SD,22,Ari Pylväinen
KF,0120,SD,23,inte lämnat förklaring
KF,0120,SD,24,Stefan Dozzi
KF,0120,SD,25,Torbjörn Rösth
KF,0120,SD,26,Marianne Rösth
KF,0120,SD,27,inte lämnat förklaring
KF,0120,SD,28,Annika Bergsten
KF,0120,V,1,Liv Kvelland Simonsen
KF,0120,V,2,Torbjörn Westlin
KF,0120,V,3,Rand Nezamaldin
KF,0120,V,4,Linnida Del Barba
KF,0120,V,5,Stefan Lindgren
KF,0120,V,6,Bonnie Friedh
KF,0120,V,7,Bertil Krakenberger
KF,0120,V,8,Pia Ortiz-Venegas
KF,0120,V,9,Lars Örback
KF,0120,V,10,Lina Tillema
KF,0120,V,11,Daniel Stjernström
KF,0120,V,12,Angela Djurfelter
KF,0120,V,13,Christian Camp Sörensen
KF,0120,V,14,Ida Pettersson
KF,0120,V,15,Leif Pettersson
KF,0120,V,16,Cecilia Darboe
KF,0120,V,17,Mats Skoglund
KF,0120,V,18,Kerstin Lindstål
KF,0120,V,19,Åsa Grath
KF,0123,C,1,Johan Vesterlund
KF,0123,C,2,Mona Safa
KF,0123,C,3,Zunnaira Beenish Mubashir
KF,0123,C,4,David Hallgren
KF,0123,C,5,Suzanna Viswalingam
KF,0123,C,6,Kimmo Piri
KF,0123,C,7,Erik Östman
KF,0123,C,8,Anders Lindberg
KF,0123,C,9,Lars-Peter Åhs
KF,0123,C,10,Wais Ezat
KF,0123,C,11,Hassan Arash Saipoor
KF,0123,C,12,Mahdi Sadeghi
KF,0123,C,13,Mary Chen
KF,0123,C,14,Ulf Malmström
KF,0123,KD,1,Maria Ingerö Alias
KF,0123,KD,2,Annika Wallin
KF,0123,KD,3,Jakob Löfgren
KF,0123,KD,4,Victor Ljungström
KF,0123,KD,5,Inger Sundqvist
KF,0123,KD,6,Samar Alkass
KF,0123,KD,7,Maria Lawestig
KF,0123,KD,8,Gunnar Josefsson
KF,0123,KD,9,Roine Aronsson
KF,0123,KD,10,Petra Alkass
KF,0123,KD,11,Ylva Bjelle
KF,0123,KD,12,Gabriel Lawestig
KF,0123,KD,13,Roland Borgström
KF,0123,KD,14,Thomas Sundström
KF,0123,KD,15,Ulf Johansson
KF,0123,KD,16,Dilip Lagevik
KF,0123,KD,17,Peter Gustafsson
KF,0123,L,1,Jonathan Björniden
KF,0123,L,2,Ershad Taherifard
KF,0123,L,3,Anne-Marie Holm
KF,0123,L,4,Mardoukh Ahi
KF,0123,L,5,Elias Delgado
KF,0123,L,6,Esa Tuuri
KF,0123,L,7,Anton Davidsson
KF,0123,L,8,Malin Gisslén
KF,0123,L,9,Elmi Abdiaziz
KF,0123,L,10,Lily Yikealo
KF,0123,L,11,Albert Söderlind
KF,0123,L,12,Belsam Al-Geilani
KF,0123,L,13,Jakob Wärnhjelm
KF,0123,L,14,Georg Leffler
KF,0123,L,15,Bessam Liam Yousif
KF,0123,L,16,Lisbeth Borg
KF,0123,L,17,Hale Taherifard
KF,0123,L,18,Marcus Revfalk
KF,0123,L,19,Anders Yngman
KF,0123,L,20,Ulf Lovén
KF,0123,L,21,Pia Forsberg
KF,0123,L,22,Margret Österholm
KF,0123,L,23,Kjell Björniden
KF,0123,L,24,Lars Markstedt
KF,0123,L,25,Anita Mickos
KF,0123,M,1,Emma Feldman
KF,0123,M,2,Dan Engstrand
KF,0123,M,3,Richard Lindforss
KF,0123,M,4,Mikaela Östh
KF,0123,M,5,Ruben Trossmark
KF,0123,M,6,Marcus Gry
KF,0123,M,7,Lena Pramer
KF,0123,M,8,Svante Hallstedt
KF,0123,M,9,Björn Lindfors
KF,0123,M,10,Monika Hallstensson
KF,0123,M,11,Pegah Mokhtari Fard
KF,0123,M,12,Jan De Waern
KF,0123,M,13,Saga Rosell
KF,0123,M,14,Björn Falkeblad
KF,0123,M,15,Adam Ståhlkrantz
KF,0123,M,16,Edvin Andersson
KF,0123,M,17,Mårten Berglund
KF,0123,M,18,Albin Togerö
KF,0123,M,19,inte lämnat förklaring
KF,0123,M,20,Sebastian Wallertz
KF,0123,M,21,Rudolf Pramer
KF,0123,M,22,Johannes Smidelöv
KF,0123,M,23,Markus Brehmer
KF,0123,M,24,Daniel Morton
KF,0123,M,25,Erik Raita
KF,0123,M,26,André Watanabe
KF,0123,M,27,Monica Åkerström
KF,0123,M,28,Adel Taherifard
KF,0123,M,29,Erik Grésau
KF,0123,M,30,Annika Lundström
KF,0123,M,31,Anders Nystrand
KF,0123,M,32,Florian Bäuerle
KF,0123,M,33,Henrik Ralvert
KF,0123,M,34,Amir Rashid
KF,0123,M,35,Magnus Svensson
KF,0123,M,36,Rashid Chowdhury
KF,0123,M,37,Carl Gunnar Lundström
KF,0123,M,38,Basit Choudhury
KF,0123,M,39,Anna Linder
KF,0123,M,40,Joakim Skotheim
KF,0123,M,41,Carina Hom
KF,0123,MP,1,Patric Andersson
KF,0123,MP,2,Amanda Palmstierna
KF,0123,MP,3,Catarina Eklöf
KF,0123,MP,4,Emanuel Alvarez
KF,0123,MP,5,Ann-Sofie Rockström Rydwik
KF,0123,MP,6,Salih Sabah
KF,0123,MP,7,Katarina Ljung
KF,0123,MP,8,David Sandelin
KF,0123,MP,9,Evy Kornberg
KF,0123,MP,10,Agnita Wärn
KF,0123,MP,11,Sara Normark Frisk
KF,0123,MP,12,Rolf Gustafson
KF,0123,MP,13,Sara Stenhammar
KF,0123,MP,14,Agnes Angerud
KF,0123,MP,15,Nasiba Daytabar
KF,0123,MP,16,Sune Fredenberg
KF,0123,MP,17,Aurora Echeverria
KF,0123,S,1,Eva Ullberg
KF,0123,S,2,Christopher Lindvall
KF,0123,S,3,Eva Charlotte Arenander
KF,0123,S,4,Christian Bengtzelius
KF,0123,S,5,Kristina Ahlqvist
KF,0123,S,6,Bengt Harju
KF,0123,S,7,Agneta Dahlgren
KF,0123,S,8,Andreas Fogeby
KF,0123,S,9,Sandra Vives
KF,0123,S,10,Mika Kalervo Metso
KF,0123,S,11,Annie Säll
KF,0123,S,12,Björn Erkus
KF,0123,S,13,Anneli Johansson
KF,0123,S,14,Christopfer Gummesson
KF,0123,S,15,Helena Lindgren
KF,0123,S,16,Rassoul Pourassad
KF,0123,S,17,Nora Frögren
KF,0123,S,18,Peter Ulander
KF,0123,S,19,Jara Amin
KF,0123,S,20,Jakob Geuriya
KF,0123,S,21,Shahla Alavi
KF,0123,S,22,Markus Josefsson
KF,0123,S,23,Louise Malm
KF,0123,S,24,Francis Kariuki Ngarariga
KF,0123,S,25,Mary Maleus
KF,0123,S,26,Samuel Ingerö Alias
KF,0123,S,27,Mona Alqalih
KF,0123,S,28,Hans Vilhelm Holmberg
KF,0123,S,29,Tuula Tähkäaho
KF,0123,S,30,Mustafa Aysa
KF,0123,S,31,Helen Jakobsson
KF,0123,S,32,Johan Rönnblom
KF,0123,S,33,Emma Lindqvist
KF,0123,S,34,Fredrik Lindström
KF,0123,S,35,Anita Erkus
KF,0123,S,36,Ingvar Hallgren
KF,0123,S,37,Eva Norling
KF,0123,S,38,Dag Ingemar Palm
KF,0123,S,39,Irma Lindell Estun
KF,0123,S,40,Tommy Esso Blomqvist
KF,0123,S,41,Eva Dazley
KF,0123,S,42,Christer Lindblad
KF,0123,S,43,Carolina Mancho
KF,0123,S,44,Göran Ersson
KF,0123,S,45,Eva Margareta Eklund
KF,0123,S,46,Naim Kelmendi
KF,0123,S,47,Astrid Helen Leisvik
KF,0123,S,48,Jonas Fuks
KF,0123,S,49,Richard George Dazley
KF,0123,SD,1,Jonathan Fritzdorf
KF,0123,SD,2,Marcus Johansson
KF,0123,SD,3,Bo Fasth
KF,0123,SD,4,Noah Rafat
KF,0123,SD,5,Patrik Söderberg
KF,0123,SD,6,Mikael Bergkvist
KF,0123,SD,7,Stefan Pettersson
KF,0123,SD,8,Marcus Jenssen
KF,0123,SD,9,Mikael Lundström
KF,0123,SD,10,Johan Keisu
KF,0123,SD,11,Laila Cirule
KF,0123,SD,12,Christofer Skogfeld
KF,0123,SD,13,Torbjörn Jönsson
KF,0123,SD,14,Kim Algemo
KF,0123,SD,15,Bror Axelsson
KF,0123,SD,16,Anna Giornofelice
KF,0123,SD,17,Manuel Valencia Castillo
KF,0123,SD,18,Alexander Edvall
KF,0123,SD,19,Amin Faskhoodi Ghaleh Nayebi
KF,0123,SD,20,Joakim Gyllström
KF,0123,SD,21,Sofie Wikström
KF,0123,SD,22,Joakim Länder
KF,0123,SD,23,Miia Rautiainen
KF,0123,SD,24,Per Erik Svedin
KF,0123,SD,25,Sheila Mourad
KF,0123,SD,26,Bengt Carlsson
KF,0123,SD,27,Börje Fransson
KF,0123,SD,28,Kjell Andersson
KF,0123,SD,29,Kristian Hillströms
KF,0123,SD,30,Maria Nygren
KF,0123,SD,31,Ziba Mirzamohammed
KF,0123,V,1,Therese Johansson
KF,0123,V,2,Malin West
KF,0123,V,3,Pernilla Wallgren
KF,0123,V,4,Hamid Ramazani
KF,0123,V,5,Antonio Esposito
KF,0123,V,6,Martin Jansson
KF,0123,V,7,Marketta Kulju-Guevara
KF,0123,V,8,Graham Close
KF,0123,V,9,Linnéa Peters-Levenrot
KF,0123,V,10,Anna-Karin Hahr
KF,0123,V,11,Elsa Björk
KF,0123,V,12,Ammar Makboul
KF,0123,V,13,Johnny Talavera
KF,0123,V,14,Thomas Stenholm
KF,0123,V,15,Ann Persson
KF,0123,V,16,Prallan Allsten
KF,0123,V,17,Asia Rahman
KF,0123,V,18,Per Lind
KF,0123,V,19,Åsa Byhlén
KF,0123,V,20,Bo Leinerdal
KF,0123,V,21,Tina Järefäll
KF,0123,V,22,Dusanka Vukovic
KF,0123,V,23,Ellinor Brantås
KF,0123,V,24,Birgitta Garsten
KF,0123,V,25,Tove Coard
KF,0123,V,26,Pia Hedberg
KF,0123,V,27,Stefan Lindholm
KF,0123,V,28,Mårten Berglund
KF,0123,V,29,Meral Tunc Cagan
KF,0123,V,30,Peter Bloch
KF,0123,V,31,Göran Hillman
KF,0123,V,32,Anna Bång
KF,0123,V,33,Sune Wängborg
KF,0125,C,1,Emma Solnestam
KF,0125,C,2,Ove Wallin
KF,0125,C,3,Lars Westermark
KF,0125,C,4,Gunilla Blom
KF,0125,C,5,Fredrik Forsman
KF,0125,C,6,Anna Wallin
KF,0125,C,7,Tjalle Forselius
KF,0125,C,8,Sofia Uddeholt
KF,0125,C,9,Andreas Lahham
KF,0125,C,10,Janne Kautto
KF,0125,C,11,Ida Högberg
KF,0125,C,12,Steven Moar
KF,0125,C,13,IngaLill Zell
KF,0125,C,14,Irene Hyvärinen
KF,0125,C,15,Nina Brunstedt
KF,0125,C,16,Lukas Lundevall
KF,0125,C,17,Daniel Lindman
KF,0125,C,18,Agneta Lilja
KF,0125,C,19,Annica Åström Nilsson
KF,0125,C,20,Lars-Erik Olsson
KF,0125,KD,1,Sivert Åkerljung
KF,0125,KD,2,Beatrice Bertel
KF,0125,KD,3,Niklas Ernback
KF,0125,KD,4,Alvar Kårfors
KF,0125,KD,5,Tina Sahlén
KF,0125,KD,6,Eva G Qvarnström
KF,0125,KD,7,Andreas Borgbrant
KF,0125,KD,8,Sofia Englund
KF,0125,KD,9,Kenneth Engstrand
KF,0125,KD,10,Peter Östergren
KF,0125,KD,11,Elina Åkerljung
KF,0125,KD,12,Joachim Stomberg
KF,0125,KD,13,Lena Ståhl Ingmarsdotter
KF,0125,KD,14,Maggan Engman
KF,0125,KD,15,Roger Manfredsson
KF,0125,KD,16,Sven-Erik Lejon
KF,0125,KD,17,Torbjörn Engman
KF,0125,KD,18,Vendela Ernback
KF,0125,KD,19,Jonas Berbres
KF,0125,KD,20,Leif Eriksson
KF,0125,KD,21,Richard Andersson
KF,0125,KD,22,Per-Ove Kårfors
KF,0125,L,1,Fredrik Ohls
KF,0125,L,2,Alexander Lind af Hageby
KF,0125,L,3,Gunilla Lindberg
KF,0125,L,4,Anita Jernberger
KF,0125,L,5,Barbro Zimmerling Svan
KF,0125,L,6,Arne Fjälling
KF,0125,L,7,Stefan Wåhlin
KF,0125,L,8,Sabine Blix
KF,0125,L,9,Elisabeth Klett
KF,0125,L,10,Ronny Hortlund
KF,0125,L,11,Ingela Söderbaum
KF,0125,L,12,Mats Palmborg
KF,0125,M,1,Jessica Aftén Moback
KF,0125,M,2,Erik Lif-Sjöcrona
KF,0125,M,3,Arnulf Langlet
KF,0125,M,4,Karin Kniberg
KF,0125,M,5,Helena Butén Langlet
KF,0125,M,6,Gunnar Mossberg
KF,0125,M,7,Mats Ahlbom
KF,0125,M,8,Lennart Nilsson
KF,0125,M,9,Carl Kloo
KF,0125,M,10,Gustaf Axelsson
KF,0125,M,11,Monica Nyberg
KF,0125,M,12,Jill Nilsson
KF,0125,M,13,Ola Sandin
KF,0125,M,14,Anders Hansson
KF,0125,M,15,Birgitta Holmström
KF,0125,M,16,Marzena Waligorska
KF,0125,M,17,Maria Mikkonen
KF,0125,M,18,Thomas Sjökvist
KF,0125,M,19,Maria Halkiewicz
KF,0125,M,20,Adam Reuterskiöld
KF,0125,M,21,Isaac Teckle
KF,0125,M,22,Olof Nordberg
KF,0125,M,23,Mikael Kostet
KF,0125,M,24,Maria Kvarnheden
KF,0125,M,25,Hans Henriksen
KF,0125,M,26,Per Ekström
KF,0125,M,27,Martin Esseen
KF,0125,M,28,Mia Heurlin Norlinder
KF,0125,M,29,Jan Olsson
KF,0125,M,30,Nils Lundqvist
KF,0125,M,31,Cecilia Landelius
KF,0125,M,32,Ann Christine Wåhlstedt Berg
KF,0125,M,33,Anders Blomkvist
KF,0125,M,34,Anders Fredriksson
KF,0125,M,35,Morgan Jansson
KF,0125,M,36,Sebastian Överfeldt
KF,0125,M,37,Christina Andersson Blom
KF,0125,MP,1,Lisa Lindberg
KF,0125,MP,2,Jonas Bane
KF,0125,MP,3,Elin Andersson
KF,0125,MP,4,Khaldon Hindi
KF,0125,MP,5,Iren Bakkerud
KF,0125,MP,6,Thomas Lerner
KF,0125,MP,7,Eva Solhäll
KF,0125,MP,8,Björn Osberg
KF,0125,MP,9,Elin Solman Good
KF,0125,MP,10,Artur Thorburn
KF,0125,MP,11,Frida Külper
KF,0125,MP,12,Peter Karlsson
KF,0125,MP,13,Linda Fjällborg
KF,0125,MP,14,Håkan Ericson
KF,0125,MP,15,Anne Lindberg
KF,0125,MP,16,Peter Lindberg
KF,0125,MP,17,Pernilla Hugosson
KF,0125,MP,18,Anders Rosén
KF,0125,MP,19,Ulla Melin
KF,0125,MP,20,Göran Ronsten
KF,0125,MP,21,Barbro Schönning
KF,0125,MP,22,Carl Ståhle
KF,0125,MP,23,Emilie Hall Gjers
KF,0125,MP,24,Frida Brismar Pålsson
KF,0125,MP,25,Kim Adolfsson
KF,0125,MP,26,Siv Wikström
KF,0125,MP,27,Ingeborg Klose
KF,0125,S,1,Hanna Svensson
KF,0125,S,2,Fredrik Sirberg
KF,0125,S,3,Petra Hammar
KF,0125,S,4,Per Sjödin
KF,0125,S,5,Jenny Hamann
KF,0125,S,6,Marcus Carlbrand
KF,0125,S,7,Tatjana Glinwood
KF,0125,S,8,Johan Hammarström
KF,0125,S,9,Agnes Ödén Vento
KF,0125,S,10,Fredrik Bylund
KF,0125,S,11,Paula Castro Moreno
KF,0125,S,12,Daniel Roxström
KF,0125,S,13,Maria Olsson
KF,0125,S,14,Rikard Kärfve
KF,0125,S,15,Britt Danielsson
KF,0125,S,16,John Skarelius
KF,0125,S,17,Erica Finnerman
KF,0125,S,18,Ingemar Thun
KF,0125,S,19,Kerstin Hägg
KF,0125,S,20,Jan Finnereman
KF,0125,S,21,Alice Asplund
KF,0125,S,22,Andreas Gustavsson
KF,0125,S,23,Lina Sirberg
KF,0125,S,24,Karl Löfvenberg
KF,0125,S,25,Margit Hammarström
KF,0125,S,26,Sten Svensson
KF,0125,S,27,Ingegerd Ward
KF,0125,S,28,Jonas Thorstensson
KF,0125,S,29,Ingrid Leander
KF,0125,S,30,Lars Olof Janflod
KF,0125,S,31,Lotta Sirberg
KF,0125,S,32,Dan Melin
KF,0125,S,33,Matilda Sirberg
KF,0125,S,34,Kjell-Åke Hansson
KF,0125,S,35,Liisa Öden Vento
KF,0125,S,36,Hampus Sirberg
KF,0125,S,37,Birgitta Kärfve Thorstensson
KF,0125,S,38,Tommy Krona
KF,0125,S,39,Gun Häll
KF,0125,S,40,PA Hammarström
KF,0125,S,41,Yvonne Ekeling
KF,0125,SD,1,Jimmy Fors
KF,0125,SD,2,Linus Nilsson
KF,0125,SD,3,Cecilia Fors
KF,0125,SD,4,Per Lönnestål
KF,0125,SD,5,Birgitta Persson
KF,0125,SD,6,Richard Bergman
KF,0125,SD,7,Peter Andersson
KF,0125,SD,8,Johanna Strömstedt
KF,0125,SD,9,Anders Andersson
KF,0125,SD,10,Lena Lindqvist
KF,0125,SD,11,Khemarin Singz
KF,0125,SD,12,Jonas Bodin
KF,0125,SD,13,Beatrice Timgren
KF,0125,V,1,Mikke Lillman
KF,0125,V,2,Emelie Raine Hannfors
KF,0125,V,3,Annika Spiik
KF,0125,V,4,Käll Svensson
KF,0125,V,5,Peter Moderato
KF,0126,C,1,Tomas Selin
KF,0126,C,2,Annie Östlund
KF,0126,C,3,Henrik Juhlin
KF,0126,C,4,Christofer Sköld
KF,0126,C,5,Stina Angré
KF,0126,C,6,Margareta Hedström
KF,0126,C,7,Anna Sahlholm
KF,0126,C,8,Cem Delen
KF,0126,C,9,Caroline Holmgren
KF,0126,C,10,Caroline Palm
KF,0126,C,11,Petter Wigle
KF,0126,C,12,Gunnel Holm
KF,0126,C,13,David Hergesell
KF,0126,C,14,Annika Ottosson
KF,0126,C,15,Vilgot Sahlholm
KF,0126,C,16,Lars Göran Asmundsson
KF,0126,C,17,Andreas Hessel Winnberg
KF,0126,C,18,Mona Birgersson Sjöberg
KF,0126,C,19,Bengt Åkerblom
KF,0126,C,20,Viktoria Raft
KF,0126,C,21,Anna Krikun
KF,0126,C,22,Katarina Wigle
KF,0126,C,23,Per Havn
KF,0126,C,24,Lisa Alexandersson
KF,0126,C,25,Lars Berkesten
KF,0126,C,26,Johan Alexandersson
KF,0126,C,27,Didrik von Seth
KF,0126,C,28,Christian Ottosson
KF,0126,KD,1,Karl Henriksson
KF,0126,KD,2,Gorges Barkho
KF,0126,KD,3,Ann Lundgren
KF,0126,KD,4,Aram El Khoury
KF,0126,KD,5,Christer Berg
KF,0126,KD,6,Titus Öberg
KF,0126,KD,7,Maria El Chidiac
KF,0126,KD,8,Jonas Söderstrand
KF,0126,KD,9,Turana Hasanova
KF,0126,KD,10,Ahlam Korkar
KF,0126,KD,11,Malak Guirguis
KF,0126,KD,12,Richard Rönnklint
KF,0126,KD,13,Jean Nasr
KF,0126,KD,14,Tuula Pesonen
KF,0126,KD,15,Robel Deniz
KF,0126,KD,16,George Shamoun
KF,0126,KD,17,Siw Winroth
KF,0126,KD,18,Magnus Westberg
KF,0126,KD,19,Anders Haglund
KF,0126,KD,20,Anders Plogfeldt
KF,0126,KD,21,Timo Pesonen
KF,0126,KD,22,Axel Elfgren
KF,0126,KD,23,Simon Westberg
KF,0126,L,1,Carl-Otto Engberg
KF,0126,L,2,Martina Nyman
KF,0126,L,3,Chris Smith
KF,0126,L,4,Pelle Johansson
KF,0126,L,5,Tove Madsen
KF,0126,L,6,Martin Olsson
KF,0126,L,7,Lucas Collard
KF,0126,L,8,Pierre Brill
KF,0126,L,9,Henrik Jitelius Järnbrand
KF,0126,L,10,Mattias Karlsson
KF,0126,L,11,Hanna Lundberg
KF,0126,L,12,Erik Tolf
KF,0126,L,13,Bodil Åkerblom-Wiker
KF,0126,L,14,Seved Eriksson
KF,0126,L,15,Stefan Katalina
KF,0126,L,16,Monica Långdahl
KF,0126,L,17,Svante Hellsing
KF,0126,L,18,Owe Lavin
KF,0126,L,19,Jan Forsell
KF,0126,L,20,Margareta Forsell
KF,0126,M,1,Love Bergström
KF,0126,M,2,Hampus Holmgren
KF,0126,M,3,Anna Bredin
KF,0126,M,4,Jelena Drenjanin
KF,0126,M,5,Erik Ottoson
KF,0126,M,6,Cecilia Sundberg
KF,0126,M,7,Kennet Bergh
KF,0126,M,8,Anna Yderhag
KF,0126,M,9,Mats Österholm
KF,0126,M,10,Nord Hillner
KF,0126,M,11,Diana Molinsky
KF,0126,M,12,Gunilla Helmerson
KF,0126,M,13,Sigge Vestlin
KF,0126,M,14,Maria Seldée
KF,0126,M,15,Carina Tärnsby
KF,0126,M,16,Patrik Rahm
KF,0126,M,17,Peter Höög
KF,0126,M,18,Camilla Kjellström
KF,0126,M,19,Ingvar Rehbinder
KF,0126,M,20,Björn Karlsson
KF,0126,M,21,Ulrika Wennberg
KF,0126,M,22,Gunnar Lesaque
KF,0126,M,23,Heinrich von Fircks
KF,0126,M,24,Arja Hakanpää
KF,0126,M,25,Anders Dyberg
KF,0126,M,26,Jari Belltorp
KF,0126,M,27,Ann-Christine Eklöf
KF,0126,M,28,Ingemar Syring
KF,0126,M,29,Harald Bergh
KF,0126,M,30,Nikolaos Papaxanthis
KF,0126,M,31,Ulf Thörnevik
KF,0126,M,32,Essaid Boukdir
KF,0126,M,33,Daniel Dronjak
KF,0126,MP,1,Anders Lönroth
KF,0126,MP,2,Louise Rollins
KF,0126,MP,3,Lotten Juhlin
KF,0126,MP,4,Gustaf Nyberg
KF,0126,MP,5,Maria Uggla
KF,0126,MP,6,Fredrik Zandrén
KF,0126,MP,7,Zaire Kanat Yildirim
KF,0126,MP,8,Robin Cianelli
KF,0126,MP,9,Niclas Holmqvist
KF,0126,MP,10,Roxanne Mårback
KF,0126,MP,11,Magnus Jonsson
KF,0126,MP,12,Melvin Denistein
KF,0126,MP,13,Gunnela Hahn
KF,0126,MP,14,Peter Johansson
KF,0126,MP,15,Olle Wulff
KF,0126,MP,16,Barbro Lind
KF,0126,MP,17,Anders Abel
KF,0126,MP,18,Anders Björnberg
