niva,kod,year,val,parti,andel
kommun,1460,2022,RF,L,2.32
kommun,1460,2022,RF,C,9.72
kommun,1460,2022,RF,V,5.75
kommun,1460,2022,RF,MP,2.14
kommun,1460,2022,RF,KD,8.12
kommun,1460,2022,RF,SD,18.84
kommun,1461,2022,KF,M,20.44
kommun,1461,2022,KF,S,24.35
kommun,1461,2022,KF,C,16.13
kommun,1461,2022,KF,V,3.96
kommun,1461,2022,KF,KD,5.73
kommun,1461,2022,KF,SD,21.83
kommun,1461,2022,KF,KommunPartiet Mellerud,5.25
kommun,1461,2022,KF,MP,1.2
kommun,1461,2022,RD,M,17.22
kommun,1461,2022,RD,S,26.03
kommun,1461,2022,RD,L,2.32
kommun,1461,2022,RD,C,7.41
kommun,1461,2022,RD,V,3.38
kommun,1461,2022,RD,MP,2.65
kommun,1461,2022,RD,KD,6.78
kommun,1461,2022,RD,SD,32.36
kommun,1461,2022,RF,M,17.38
kommun,1461,2022,RF,S,27.48
kommun,1461,2022,RF,L,1.72
kommun,1461,2022,RF,C,10.06
kommun,1461,2022,RF,V,4.37
kommun,1461,2022,RF,MP,1.77
kommun,1461,2022,RF,KD,9.73
kommun,1461,2022,RF,SD,24.48
kommun,1462,2022,KF,M,12.53
kommun,1462,2022,KF,S,22.02
kommun,1462,2022,KF,L,1.61
kommun,1462,2022,KF,C,16.32
kommun,1462,2022,KF,V,7.25
kommun,1462,2022,KF,KD,3.65
kommun,1462,2022,KF,SD,31.38
kommun,1462,2022,KF,Edetlistan,4.05
kommun,1462,2022,RD,M,13.25
kommun,1462,2022,RD,S,28.81
kommun,1462,2022,RD,L,2.52
kommun,1462,2022,RD,C,4.87
kommun,1462,2022,RD,V,5.75
kommun,1462,2022,RD,MP,2.26
kommun,1462,2022,RD,KD,5.45
kommun,1462,2022,RD,SD,35.28
kommun,1462,2022,RF,M,13.46
kommun,1462,2022,RF,S,27.57
kommun,1462,2022,RF,L,2.39
kommun,1462,2022,RF,C,6.53
kommun,1462,2022,RF,V,7.6
kommun,1462,2022,RF,MP,1.62
kommun,1462,2022,RF,KD,6.61
kommun,1462,2022,RF,SD,32.07
kommun,1463,2022,KF,M,20.07
kommun,1463,2022,KF,S,29.43
kommun,1463,2022,KF,L,2.79
kommun,1463,2022,KF,C,11.46
kommun,1463,2022,KF,V,6.87
kommun,1463,2022,KF,MP,2.57
kommun,1463,2022,KF,KD,7.88
kommun,1463,2022,KF,SD,18.59
kommun,1463,2022,RD,M,16.49
kommun,1463,2022,RD,S,30.53
kommun,1463,2022,RD,L,3.19
kommun,1463,2022,RD,C,7.57
kommun,1463,2022,RD,V,5.36
kommun,1463,2022,RD,MP,3.42
kommun,1463,2022,RD,KD,6.88
kommun,1463,2022,RD,SD,24.86
kommun,1463,2022,RF,M,16.95
kommun,1463,2022,RF,S,31.33
kommun,1463,2022,RF,L,3.09
kommun,1463,2022,RF,C,8.27
kommun,1463,2022,RF,V,6.8
kommun,1463,2022,RF,MP,2.28
kommun,1463,2022,RF,KD,9.38
kommun,1463,2022,RF,SD,19.08
kommun,1465,2022,KF,M,18.74
kommun,1465,2022,KF,S,24.61
kommun,1465,2022,KF,L,3.2
kommun,1465,2022,KF,C,9.72
kommun,1465,2022,KF,V,3.8
kommun,1465,2022,KF,MP,2.28
kommun,1465,2022,KF,KD,5.86
kommun,1465,2022,KF,SD,20.89
kommun,1465,2022,KF,Landsbygdspartiet Oberoende,10.73
kommun,1465,2022,RD,M,17.64
kommun,1465,2022,RD,S,25.43
kommun,1465,2022,RD,L,3.09
kommun,1465,2022,RD,C,6.72
kommun,1465,2022,RD,V,3.68
kommun,1465,2022,RD,MP,2.73
kommun,1465,2022,RD,KD,7.89
kommun,1465,2022,RD,SD,31.68
kommun,1465,2022,RF,M,17.38
kommun,1465,2022,RF,S,26.28
kommun,1465,2022,RF,L,3.7
kommun,1465,2022,RF,C,8.18
kommun,1465,2022,RF,V,4.87
kommun,1465,2022,RF,MP,2.05
kommun,1465,2022,RF,KD,11.46
kommun,1465,2022,RF,SD,23.65
kommun,1465,2022,RF,Demokraterna,1.16
kommun,1466,2022,KF,M,18.09
kommun,1466,2022,KF,S,22.77
kommun,1466,2022,KF,L,3.87
kommun,1466,2022,KF,C,19.04
kommun,1466,2022,KF,V,7.27
kommun,1466,2022,KF,MP,1.92
kommun,1466,2022,KF,KD,8.0
kommun,1466,2022,KF,SD,18.7
kommun,1466,2022,RD,M,16.33
kommun,1466,2022,RD,S,25.99
kommun,1466,2022,RD,L,3.7
kommun,1466,2022,RD,C,9.11
kommun,1466,2022,RD,V,4.67
kommun,1466,2022,RD,MP,2.73
kommun,1466,2022,RD,KD,9.39
kommun,1466,2022,RD,SD,26.4
kommun,1466,2022,RF,M,16.85
kommun,1466,2022,RF,S,26.03
kommun,1466,2022,RF,L,4.22
kommun,1466,2022,RF,C,11.11
kommun,1466,2022,RF,V,6.6
kommun,1466,2022,RF,MP,1.85
kommun,1466,2022,RF,KD,11.41
kommun,1466,2022,RF,SD,19.3
kommun,1470,2022,KF,M,31.75
kommun,1470,2022,KF,S,23.55
kommun,1470,2022,KF,L,1.29
kommun,1470,2022,KF,C,7.85
kommun,1470,2022,KF,V,4.05
kommun,1470,2022,KF,KD,2.56
kommun,1470,2022,KF,SD,17.82
kommun,1470,2022,KF,Hela Vara kommuns bästa,10.2
kommun,1470,2022,RD,M,22.04
kommun,1470,2022,RD,S,25.02
kommun,1470,2022,RD,L,2.64
kommun,1470,2022,RD,C,7.5
kommun,1470,2022,RD,V,3.8
kommun,1470,2022,RD,MP,1.83
kommun,1470,2022,RD,KD,6.44
kommun,1470,2022,RD,SD,29.9
kommun,1470,2022,RF,M,25.67
kommun,1470,2022,RF,S,25.24
kommun,1470,2022,RF,L,2.62
kommun,1470,2022,RF,C,8.62
kommun,1470,2022,RF,V,4.69
kommun,1470,2022,RF,MP,1.33
kommun,1470,2022,RF,KD,7.52
kommun,1470,2022,RF,SD,21.66
kommun,1470,2022,RF,Sjukvårdspartiet - Västra Götaland,1.18
kommun,1471,2022,KF,M,13.21
kommun,1471,2022,KF,S,29.21
kommun,1471,2022,KF,L,2.78
kommun,1471,2022,KF,C,10.35
kommun,1471,2022,KF,V,6.94
kommun,1471,2022,KF,MP,2.3
kommun,1471,2022,KF,KD,5.82
kommun,1471,2022,KF,Götenes framtid,14.56
kommun,1471,2022,KF,SD,14.74
kommun,1471,2022,RD,M,16.1
kommun,1471,2022,RD,S,32.22
kommun,1471,2022,RD,L,3.18
kommun,1471,2022,RD,C,7.5
kommun,1471,2022,RD,V,4.4
kommun,1471,2022,RD,MP,3.92
kommun,1471,2022,RD,KD,8.07
kommun,1471,2022,RD,SD,23.42
kommun,1471,2022,RF,M,15.47
kommun,1471,2022,RF,S,32.55
kommun,1471,2022,RF,L,4.1
kommun,1471,2022,RF,C,8.24
kommun,1471,2022,RF,V,6.75
kommun,1471,2022,RF,MP,2.33
kommun,1471,2022,RF,KD,10.45
kommun,1471,2022,RF,SD,17.52
kommun,1471,2022,RF,Sjukvårdspartiet - Västra Götaland,1.09
kommun,1472,2022,KF,M,16.65
kommun,1472,2022,KF,S,31.37
kommun,1472,2022,KF,L,7.08
kommun,1472,2022,KF,C,7.57
kommun,1472,2022,KF,V,3.45
kommun,1472,2022,KF,MP,1.73
kommun,1472,2022,KF,KD,8.76
kommun,1472,2022,KF,SD,23.02
kommun,1472,2022,RD,M,16.25
kommun,1472,2022,RD,S,31.68
kommun,1472,2022,RD,L,4.32
kommun,1472,2022,RD,C,6.26
kommun,1472,2022,RD,V,3.68
kommun,1472,2022,RD,MP,2.4
kommun,1472,2022,RD,KD,8.61
kommun,1472,2022,RD,SD,25.56
kommun,1472,2022,RF,M,15.45
kommun,1472,2022,RF,S,32.47
kommun,1472,2022,RF,L,5.01
kommun,1472,2022,RF,C,7.03
kommun,1472,2022,RF,V,4.45
kommun,1472,2022,RF,MP,1.64
kommun,1472,2022,RF,KD,11.18
kommun,1472,2022,RF,SD,21.22
kommun,1473,2022,KF,M,27.82
kommun,1473,2022,KF,S,29.55
kommun,1473,2022,KF,L,2.59
kommun,1473,2022,KF,C,13.21
kommun,1473,2022,KF,V,4.72
kommun,1473,2022,KF,KD,1.78
kommun,1473,2022,KF,SD,19.32
kommun,1473,2022,RD,M,17.34
kommun,1473,2022,RD,S,29.92
kommun,1473,2022,RD,L,2.4
kommun,1473,2022,RD,C,6.54
kommun,1473,2022,RD,V,3.88
kommun,1473,2022,RD,MP,2.25
kommun,1473,2022,RD,KD,5.65
kommun,1473,2022,RD,SD,29.85
kommun,1473,2022,RF,M,21.37
kommun,1473,2022,RF,S,30.97
kommun,1473,2022,RF,L,1.95
kommun,1473,2022,RF,C,8.5
kommun,1473,2022,RF,V,4.63
kommun,1473,2022,RF,MP,1.37
kommun,1473,2022,RF,KD,7.87
kommun,1473,2022,RF,SD,20.52
kommun,1480,2022,KF,M,17.12
kommun,1480,2022,KF,S,26.44
kommun,1480,2022,KF,L,5.54
kommun,1480,2022,KF,C,4.0
kommun,1480,2022,KF,V,15.82
kommun,1480,2022,KF,MP,5.99
kommun,1480,2022,KF,KD,4.15
kommun,1480,2022,KF,SD,10.75
kommun,1480,2022,KF,Demokraterna,6.14
kommun,1480,2022,KF,Partiet Nyans,1.48
kommun,1480,2022,RD,M,18.48
kommun,1480,2022,RD,S,27.65
kommun,1480,2022,RD,L,5.85
kommun,1480,2022,RD,C,5.86
kommun,1480,2022,RD,V,12.85
kommun,1480,2022,RD,MP,7.92
kommun,1480,2022,RD,KD,4.37
kommun,1480,2022,RD,SD,14.66
kommun,1480,2022,RD,Partiet Nyans,1.14
kommun,1480,2022,RF,M,16.99
kommun,1480,2022,RF,S,27.91
kommun,1480,2022,RF,L,5.27
kommun,1480,2022,RF,C,4.47
kommun,1480,2022,RF,V,16.61
kommun,1480,2022,RF,MP,4.99
kommun,1480,2022,RF,KD,5.6
kommun,1480,2022,RF,SD,10.82
kommun,1480,2022,RF,Demokraterna,4.26
kommun,1480,2022,RF,Partiet Nyans,1.45
kommun,1481,2022,KF,M,21.83
kommun,1481,2022,KF,S,27.62
kommun,1481,2022,KF,L,7.83
kommun,1481,2022,KF,C,7.08
kommun,1481,2022,KF,V,8.78
kommun,1481,2022,KF,MP,5.73
kommun,1481,2022,KF,KD,5.64
kommun,1481,2022,KF,SD,14.08
kommun,1481,2022,RD,M,21.22
kommun,1481,2022,RD,S,28.22
kommun,1481,2022,RD,L,6.38
kommun,1481,2022,RD,C,7.15
kommun,1481,2022,RD,V,6.97
kommun,1481,2022,RD,MP,6.16
kommun,1481,2022,RD,KD,4.86
kommun,1481,2022,RD,SD,17.66
kommun,1481,2022,RF,M,20.08
kommun,1481,2022,RF,S,28.74
kommun,1481,2022,RF,L,6.49
kommun,1481,2022,RF,C,6.0
kommun,1481,2022,RF,V,9.37
kommun,1481,2022,RF,MP,4.45
kommun,1481,2022,RF,KD,6.35
kommun,1481,2022,RF,SD,13.57
kommun,1481,2022,RF,Demokraterna,3.04
kommun,1482,2022,KF,M,18.79
kommun,1482,2022,KF,S,28.05
kommun,1482,2022,KF,L,6.26
kommun,1482,2022,KF,C,5.26
kommun,1482,2022,KF,V,6.03
kommun,1482,2022,KF,MP,3.15
kommun,1482,2022,KF,KD,6.47
kommun,1482,2022,KF,SD,18.27
kommun,1482,2022,KF,Utvecklingspartiet,7.13
kommun,1482,2022,RD,M,20.53
kommun,1482,2022,RD,S,28.13
kommun,1482,2022,RD,L,5.07
kommun,1482,2022,RD,C,6.27
kommun,1482,2022,RD,V,4.93
kommun,1482,2022,RD,MP,4.29
kommun,1482,2022,RD,KD,6.53
kommun,1482,2022,RD,SD,22.76
kommun,1482,2022,RF,M,19.11
kommun,1482,2022,RF,S,29.05
kommun,1482,2022,RF,L,5.33
kommun,1482,2022,RF,C,5.58
kommun,1482,2022,RF,V,6.69
kommun,1482,2022,RF,MP,2.96
kommun,1482,2022,RF,KD,8.9
kommun,1482,2022,RF,SD,18.2
kommun,1482,2022,RF,Demokraterna,1.8
kommun,1484,2022,KF,M,16.83
kommun,1484,2022,KF,S,24.94
kommun,1484,2022,KF,L,5.97
kommun,1484,2022,KF,C,4.28
kommun,1484,2022,KF,V,5.09
kommun,1484,2022,KF,MP,4.31
kommun,1484,2022,KF,KD,1.18
kommun,1484,2022,KF,SD,16.54
kommun,1484,2022,KF,Lysekilspartiet,15.02
kommun,1484,2022,KF,Kommunistiska Partiet,5.5
kommun,1484,2022,RD,M,16.26
kommun,1484,2022,RD,S,33.48
kommun,1484,2022,RD,L,4.37
kommun,1484,2022,RD,C,4.56
kommun,1484,2022,RD,V,5.05
kommun,1484,2022,RD,MP,4.36
kommun,1484,2022,RD,KD,5.21
kommun,1484,2022,RD,SD,25.25
kommun,1484,2022,RF,M,16.02
kommun,1484,2022,RF,S,32.16
kommun,1484,2022,RF,L,5.71
kommun,1484,2022,RF,C,4.73
kommun,1484,2022,RF,V,7.57
kommun,1484,2022,RF,MP,3.52
kommun,1484,2022,RF,KD,8.15
kommun,1484,2022,RF,SD,18.77
kommun,1484,2022,RF,Sjukvårdspartiet - Västra Götaland,1.48
kommun,1485,2022,KF,M,16.37
kommun,1485,2022,KF,S,27.54
kommun,1485,2022,KF,L,3.31
kommun,1485,2022,KF,C,5.42
kommun,1485,2022,KF,V,7.05
kommun,1485,2022,KF,MP,3.77
kommun,1485,2022,KF,KD,7.7
kommun,1485,2022,KF,SD,17.85
kommun,1485,2022,KF,Uddevallapartiet,10.3
kommun,1485,2022,RD,M,17.54
kommun,1485,2022,RD,S,30.96
kommun,1485,2022,RD,L,3.65
kommun,1485,2022,RD,C,5.05
kommun,1485,2022,RD,V,5.65
kommun,1485,2022,RD,MP,4.01
kommun,1485,2022,RD,KD,6.54
kommun,1485,2022,RD,SD,24.58
kommun,1485,2022,RF,M,16.84
kommun,1485,2022,RF,S,30.84
kommun,1485,2022,RF,L,3.81
kommun,1485,2022,RF,C,4.92
kommun,1485,2022,RF,V,7.49
kommun,1485,2022,RF,MP,3.06
kommun,1485,2022,RF,KD,9.9
kommun,1485,2022,RF,SD,19.18
kommun,1485,2022,RF,Partiet Nyans,1.07
kommun,1486,2022,KF,M,16.0
kommun,1486,2022,KF,S,27.52
kommun,1486,2022,KF,L,8.26
kommun,1486,2022,KF,C,8.92
kommun,1486,2022,KF,V,5.1
kommun,1486,2022,KF,MP,4.6
kommun,1486,2022,KF,KD,7.2
kommun,1486,2022,KF,SD,17.6
kommun,1486,2022,KF,Feministiskt initiativ,4.5
kommun,1486,2022,RD,M,17.28
kommun,1486,2022,RD,S,29.12
kommun,1486,2022,RD,L,4.81
kommun,1486,2022,RD,C,5.77
kommun,1486,2022,RD,V,4.92
kommun,1486,2022,RD,MP,4.47
kommun,1486,2022,RD,KD,6.48
kommun,1486,2022,RD,SD,25.65
kommun,1486,2022,RF,M,15.6
kommun,1486,2022,RF,S,27.49
kommun,1486,2022,RF,L,7.13
kommun,1486,2022,RF,C,8.18
kommun,1486,2022,RF,V,6.47
kommun,1486,2022,RF,MP,3.21
kommun,1486,2022,RF,KD,8.88
kommun,1486,2022,RF,SD,19.22
kommun,1486,2022,RF,Sjukvårdspartiet - Västra Götaland,1.17
kommun,1486,2022,RF,Feministiskt initiativ,1.36
kommun,1487,2022,KF,M,17.25
kommun,1487,2022,KF,S,29.33
kommun,1487,2022,KF,L,3.74
kommun,1487,2022,KF,C,7.32
kommun,1487,2022,KF,V,8.59
kommun,1487,2022,KF,MP,2.57
kommun,1487,2022,KF,KD,5.72
kommun,1487,2022,KF,SD,20.0
kommun,1487,2022,KF,Medborgarpartiet,5.0
kommun,1487,2022,RD,M,15.94
kommun,1487,2022,RD,S,32.77
kommun,1487,2022,RD,L,3.71
kommun,1487,2022,RD,C,5.63
kommun,1487,2022,RD,V,5.64
kommun,1487,2022,RD,MP,3.4
kommun,1487,2022,RD,KD,5.81
kommun,1487,2022,RD,SD,25.87
kommun,1487,2022,RF,M,15.77
kommun,1487,2022,RF,S,32.93
kommun,1487,2022,RF,L,3.81
kommun,1487,2022,RF,C,5.87
kommun,1487,2022,RF,V,7.52
kommun,1487,2022,RF,MP,2.41
kommun,1487,2022,RF,KD,8.84
kommun,1487,2022,RF,SD,20.31
kommun,1488,2022,KF,M,27.38
kommun,1488,2022,KF,S,34.77
kommun,1488,2022,KF,L,2.51
kommun,1488,2022,KF,C,5.61
kommun,1488,2022,KF,V,7.06
kommun,1488,2022,KF,MP,2.63
kommun,1488,2022,KF,KD,3.87
kommun,1488,2022,KF,SD,15.39
kommun,1488,2022,RD,M,19.01
kommun,1488,2022,RD,S,35.71
kommun,1488,2022,RD,L,3.36
kommun,1488,2022,RD,C,5.36
kommun,1488,2022,RD,V,6.13
kommun,1488,2022,RD,MP,3.5
kommun,1488,2022,RD,KD,4.77
kommun,1488,2022,RD,SD,20.82
kommun,1488,2022,RF,M,20.67
kommun,1488,2022,RF,S,36.78
kommun,1488,2022,RF,L,3.02
kommun,1488,2022,RF,C,5.23
kommun,1488,2022,RF,V,7.5
kommun,1488,2022,RF,MP,2.34
kommun,1488,2022,RF,KD,6.95
kommun,1488,2022,RF,SD,15.36
kommun,1489,2022,KF,M,18.76
kommun,1489,2022,KF,S,27.05
kommun,1489,2022,KF,L,7.42
kommun,1489,2022,KF,C,8.97
kommun,1489,2022,KF,V,9.81
kommun,1489,2022,KF,MP,4.88
kommun,1489,2022,KF,KD,7.74
kommun,1489,2022,KF,SD,14.3
kommun,1489,2022,RD,M,17.95
kommun,1489,2022,RD,S,29.77
kommun,1489,2022,RD,L,5.11
kommun,1489,2022,RD,C,6.96
kommun,1489,2022,RD,V,6.53
kommun,1489,2022,RD,MP,5.79
kommun,1489,2022,RD,KD,7.29
kommun,1489,2022,RD,SD,19.09
kommun,1489,2022,RF,M,16.99
kommun,1489,2022,RF,S,29.45
kommun,1489,2022,RF,L,6.03
kommun,1489,2022,RF,C,6.61
kommun,1489,2022,RF,V,9.35
kommun,1489,2022,RF,MP,4.08
kommun,1489,2022,RF,KD,9.93
kommun,1489,2022,RF,SD,14.35
kommun,1489,2022,RF,Demokraterna,1.52
kommun,1490,2022,KF,M,19.51
kommun,1490,2022,KF,S,29.12
kommun,1490,2022,KF,L,5.29
kommun,1490,2022,KF,C,5.95
kommun,1490,2022,KF,V,8.09
kommun,1490,2022,KF,MP,3.15
kommun,1490,2022,KF,KD,8.96
kommun,1490,2022,KF,SD,18.57
kommun,1490,2022,RD,M,20.14
kommun,1490,2022,RD,S,30.35
kommun,1490,2022,RD,L,4.23
kommun,1490,2022,RD,C,5.92
kommun,1490,2022,RD,V,6.15
kommun,1490,2022,RD,MP,3.75
kommun,1490,2022,RD,KD,6.3
kommun,1490,2022,RD,SD,21.46
kommun,1490,2022,RF,M,19.36
kommun,1490,2022,RF,S,30.82
kommun,1490,2022,RF,L,4.41
kommun,1490,2022,RF,C,5.77
kommun,1490,2022,RF,V,7.76
kommun,1490,2022,RF,MP,2.77
kommun,1490,2022,RF,KD,8.73
kommun,1490,2022,RF,SD,17.62
kommun,1491,2022,KF,M,17.88
kommun,1491,2022,KF,S,18.21
kommun,1491,2022,KF,L,3.91
kommun,1491,2022,KF,C,14.93
kommun,1491,2022,KF,V,5.07
kommun,1491,2022,KF,MP,2.83
kommun,1491,2022,KF,KD,5.64
kommun,1491,2022,KF,SD,15.45
kommun,1491,2022,KF,Nya Ulricehamn,15.88
kommun,1491,2022,RD,M,19.81
kommun,1491,2022,RD,S,27.01
kommun,1491,2022,RD,L,4.01
kommun,1491,2022,RD,C,9.0
kommun,1491,2022,RD,V,4.42
kommun,1491,2022,RD,MP,3.49
kommun,1491,2022,RD,KD,7.15
kommun,1491,2022,RD,SD,23.88
kommun,1491,2022,RF,M,21.36
kommun,1491,2022,RF,S,26.12
kommun,1491,2022,RF,L,4.05
kommun,1491,2022,RF,C,11.59
kommun,1491,2022,RF,V,5.57
kommun,1491,2022,RF,MP,2.43
kommun,1491,2022,RF,KD,9.42
kommun,1491,2022,RF,SD,16.98
kommun,1492,2022,KF,M,23.07
kommun,1492,2022,KF,S,24.24
kommun,1492,2022,KF,L,3.67
kommun,1492,2022,KF,C,10.77
kommun,1492,2022,KF,V,5.21
kommun,1492,2022,KF,MP,4.64
kommun,1492,2022,KF,KD,6.54
kommun,1492,2022,KF,SD,21.16
kommun,1492,2022,RD,M,15.66
kommun,1492,2022,RD,S,33.01
kommun,1492,2022,RD,L,2.91
kommun,1492,2022,RD,C,4.97
kommun,1492,2022,RD,V,5.23
kommun,1492,2022,RD,MP,3.12
kommun,1492,2022,RD,KD,5.73
kommun,1492,2022,RD,SD,28.22
kommun,1492,2022,RF,M,15.29
kommun,1492,2022,RF,S,33.14
kommun,1492,2022,RF,L,2.98
kommun,1492,2022,RF,C,6.86
kommun,1492,2022,RF,V,6.58
kommun,1492,2022,RF,MP,2.54
kommun,1492,2022,RF,KD,8.73
kommun,1492,2022,RF,SD,21.11
kommun,1492,2022,RF,Sjukvårdspartiet - Västra Götaland,1.29
kommun,1493,2022,KF,M,43.43
kommun,1493,2022,KF,S,28.45
kommun,1493,2022,KF,L,1.59
kommun,1493,2022,KF,C,4.9
kommun,1493,2022,KF,V,6.84
kommun,1493,2022,KF,MP,1.66
kommun,1493,2022,KF,KD,2.92
kommun,1493,2022,KF,SD,9.96
kommun,1493,2022,RD,M,20.35
kommun,1493,2022,RD,S,34.17
kommun,1493,2022,RD,L,2.42
kommun,1493,2022,RD,C,5.53
kommun,1493,2022,RD,V,4.56
kommun,1493,2022,RD,MP,3.16
kommun,1493,2022,RD,KD,5.78
kommun,1493,2022,RD,SD,22.91
kommun,1493,2022,RF,M,24.2
kommun,1493,2022,RF,S,34.47
kommun,1493,2022,RF,L,2.49
kommun,1493,2022,RF,C,5.26
kommun,1493,2022,RF,V,6.31
kommun,1493,2022,RF,MP,2.08
kommun,1493,2022,RF,KD,10.15
kommun,1493,2022,RF,SD,13.42
kommun,1494,2022,KF,M,20.13
kommun,1494,2022,KF,S,31.77
kommun,1494,2022,KF,L,6.78
kommun,1494,2022,KF,C,8.21
kommun,1494,2022,KF,V,7.5
kommun,1494,2022,KF,MP,3.15
kommun,1494,2022,KF,KD,7.89
kommun,1494,2022,KF,SD,14.35
kommun,1494,2022,RD,M,17.61
kommun,1494,2022,RD,S,34.08
kommun,1494,2022,RD,L,3.91
kommun,1494,2022,RD,C,6.42
kommun,1494,2022,RD,V,4.96
kommun,1494,2022,RD,MP,3.85
kommun,1494,2022,RD,KD,6.57
kommun,1494,2022,RD,SD,21.44
kommun,1494,2022,RF,M,17.04
kommun,1494,2022,RF,S,33.52
kommun,1494,2022,RF,L,6.85
kommun,1494,2022,RF,C,6.65
kommun,1494,2022,RF,V,7.18
kommun,1494,2022,RF,MP,2.47
kommun,1494,2022,RF,KD,9.19
kommun,1494,2022,RF,SD,15.04
kommun,1495,2022,KF,M,24.5
kommun,1495,2022,KF,S,30.01
kommun,1495,2022,KF,L,2.42
kommun,1495,2022,KF,C,7.94
kommun,1495,2022,KF,V,6.07
kommun,1495,2022,KF,MP,2.54
kommun,1495,2022,KF,KD,6.63
kommun,1495,2022,KF,SD,19.63
kommun,1495,2022,RD,M,18.78
kommun,1495,2022,RD,S,31.7
kommun,1495,2022,RD,L,3.15
kommun,1495,2022,RD,C,6.54
kommun,1495,2022,RD,V,4.65
kommun,1495,2022,RD,MP,3.49
kommun,1495,2022,RD,KD,5.98
kommun,1495,2022,RD,SD,24.5
kommun,1495,2022,RF,M,19.29
kommun,1495,2022,RF,S,31.5
kommun,1495,2022,RF,L,3.13
kommun,1495,2022,RF,C,7.45
kommun,1495,2022,RF,V,6.27
kommun,1495,2022,RF,MP,2.52
kommun,1495,2022,RF,KD,8.52
kommun,1495,2022,RF,SD,19.29
kommun,1496,2022,KF,M,20.79
kommun,1496,2022,KF,S,26.28
kommun,1496,2022,KF,L,3.61
kommun,1496,2022,KF,C,6.53
kommun,1496,2022,KF,V,5.49
kommun,1496,2022,KF,MP,2.65
kommun,1496,2022,KF,KD,5.33
kommun,1496,2022,KF,SD,14.49
kommun,1496,2022,KF,Skövdepartiet,14.48
kommun,1496,2022,RD,M,20.85
kommun,1496,2022,RD,S,31.24
kommun,1496,2022,RD,L,3.95
kommun,1496,2022,RD,C,6.46
kommun,1496,2022,RD,V,4.73
kommun,1496,2022,RD,MP,3.56
kommun,1496,2022,RD,KD,7.04
kommun,1496,2022,RD,SD,20.76
kommun,1496,2022,RF,M,20.37
kommun,1496,2022,RF,S,31.73
kommun,1496,2022,RF,L,4.26
kommun,1496,2022,RF,C,6.58
kommun,1496,2022,RF,V,6.3
kommun,1496,2022,RF,MP,2.4
kommun,1496,2022,RF,KD,9.84
kommun,1496,2022,RF,SD,15.91
kommun,1497,2022,KF,M,36.91
kommun,1497,2022,KF,S,24.53
kommun,1497,2022,KF,L,3.94
kommun,1497,2022,KF,C,6.78
kommun,1497,2022,KF,V,4.75
kommun,1497,2022,KF,KD,6.49
kommun,1497,2022,KF,SD,15.33
kommun,1497,2022,RD,M,18.65
kommun,1497,2022,RD,S,29.53
kommun,1497,2022,RD,L,3.47
kommun,1497,2022,RD,C,6.63
kommun,1497,2022,RD,V,3.99
kommun,1497,2022,RD,MP,4.44
kommun,1497,2022,RD,KD,9.45
kommun,1497,2022,RD,SD,22.6
kommun,1497,2022,RF,M,21.59
kommun,1497,2022,RF,S,28.98
kommun,1497,2022,RF,L,3.73
kommun,1497,2022,RF,C,6.78
kommun,1497,2022,RF,V,5.35
kommun,1497,2022,RF,MP,2.66
kommun,1497,2022,RF,KD,11.91
kommun,1497,2022,RF,SD,16.46
kommun,1498,2022,KF,M,14.07
kommun,1498,2022,KF,S,31.48
kommun,1498,2022,KF,L,9.32
kommun,1498,2022,KF,C,4.21
kommun,1498,2022,KF,V,4.0
kommun,1498,2022,KF,MP,2.17
kommun,1498,2022,KF,KD,5.34
kommun,1498,2022,KF,SD,13.66
kommun,1498,2022,KF,Vi Tidaholm,15.57
kommun,1498,2022,RD,M,13.7
kommun,1498,2022,RD,S,35.09
kommun,1498,2022,RD,L,3.06
kommun,1498,2022,RD,C,5.26
kommun,1498,2022,RD,V,4.01
kommun,1498,2022,RD,MP,2.56
kommun,1498,2022,RD,KD,7.59
kommun,1498,2022,RD,SD,27.64
kommun,1498,2022,RF,M,14.34
kommun,1498,2022,RF,S,37.46
kommun,1498,2022,RF,L,4.59
kommun,1498,2022,RF,C,5.46
kommun,1498,2022,RF,V,5.27
kommun,1498,2022,RF,MP,1.98
kommun,1498,2022,RF,KD,10.13
kommun,1498,2022,RF,SD,19.12
kommun,1499,2022,KF,M,22.15
kommun,1499,2022,KF,S,29.87
kommun,1499,2022,KF,L,2.72
kommun,1499,2022,KF,C,9.14
kommun,1499,2022,KF,V,5.81
kommun,1499,2022,KF,MP,2.52
kommun,1499,2022,KF,KD,7.16
kommun,1499,2022,KF,SD,20.21
kommun,1499,2022,RD,M,17.33
kommun,1499,2022,RD,S,29.73
kommun,1499,2022,RD,L,3.16
kommun,1499,2022,RD,C,7.12
kommun,1499,2022,RD,V,4.88
kommun,1499,2022,RD,MP,3.45
kommun,1499,2022,RD,KD,7.62
kommun,1499,2022,RD,SD,25.12
kommun,1499,2022,RF,M,17.61
kommun,1499,2022,RF,S,31.13
kommun,1499,2022,RF,L,2.99
kommun,1499,2022,RF,C,8.14
kommun,1499,2022,RF,V,6.16
kommun,1499,2022,RF,MP,2.39
kommun,1499,2022,RF,KD,9.96
kommun,1499,2022,RF,SD,19.6
kommun,1715,2022,KF,M,18.37
kommun,1715,2022,KF,S,32.81
kommun,1715,2022,KF,L,3.61
kommun,1715,2022,KF,C,12.9
kommun,1715,2022,KF,V,3.75
